KID,SPUD,COMPLETION,vintage_year
1044856101,2014-08-13,2014-08-14,2014.0
1044856971,2014-06-23,2014-07-15,2014.0
1044856994,2014-07-26,2014-08-06,2014.0
1044856999,2014-07-23,2014-07-30,2014.0
1044857005,2014-07-22,2014-07-30,2014.0
1044857014,2014-07-09,2014-08-01,2014.0
1044857504,2014-06-25,2014-07-02,2014.0
1044858103,2014-07-16,2014-08-25,2014.0
1044858612,2014-07-22,2014-10-10,2014.0
1044858625,2014-07-23,2014-08-02,2014.0
1044860632,2014-07-15,2014-08-26,2014.0
1044861594,2014-08-13,2014-08-28,2014.0
1044861921,2014-06-30,2014-07-08,2014.0
1044185010,2013-08-16,2013-08-27,2013.0
1044185317,2012-11-09,2013-01-06,2013.0
1044185694,2012-11-14,2012-11-18,2012.0
1033763503,2005-12-15,2006-03-15,2006.0
1033763511,2006-03-03,2006-03-23,2006.0
1033763519,2006-03-02,2006-03-10,2006.0
1028008258,2003-04-12,2003-04-27,2003.0
1044881822,2014-09-19,2014-09-26,2014.0
1044881832,2014-08-13,2014-09-01,2014.0
1044881839,2014-08-11,2014-09-16,2014.0
1044883502,2014-10-31,2014-12-17,2014.0
1044884117,2014-09-01,2014-09-06,2014.0
1044885271,2014-09-10,2014-09-23,2014.0
1044886455,2014-10-07,2014-10-15,2014.0
1044863256,2014-07-11,2014-07-19,2014.0
1044863927,2014-07-30,2014-08-07,2014.0
1044864379,2014-07-10,2014-08-07,2014.0
1044865038,2014-09-10,2014-09-17,2014.0
1044865042,2014-07-22,2014-08-11,2014.0
1044865573,2014-07-12,2014-07-19,2014.0
1044865587,2014-07-22,2014-07-30,2014.0
1044866290,2014-08-04,2014-08-12,2014.0
1044866711,2014-07-12,2014-07-22,2014.0
1044874120,2014-07-29,2014-08-08,2014.0
1044874672,2014-07-21,2014-09-15,2014.0
1044876785,2014-08-15,2014-10-07,2014.0
1044877805,2014-09-06,2014-10-09,2014.0
1044878891,2014-11-19,2014-11-21,2014.0
1044878953,2014-08-07,2014-08-13,2014.0
1044879434,2014-07-08,2014-09-02,2014.0
1044886996,2014-09-04,2014-09-13,2014.0
1044887804,2014-08-18,2014-09-16,2014.0
1044887823,2014-08-25,2014-09-02,2014.0
1044888615,2014-09-05,2014-09-09,2014.0
1044889487,2014-09-03,2014-09-25,2014.0
1044889894,2014-10-07,2014-10-14,2014.0
1044890223,2014-09-19,2014-09-26,2014.0
1044890756,,,
1044892642,2014-09-15,2014-10-17,2014.0
1045634438,2016-04-21,2016-04-27,2016.0
1045029127,2015-06-06,2015-06-13,2015.0
1045031686,2015-06-25,2015-07-21,2015.0
1045081422,2015-09-28,2015-10-08,2015.0
1045084973,2015-10-05,2015-11-02,2015.0
1044156242,2012-09-10,2012-09-19,2012.0
1044162214,2012-09-01,2012-09-10,2012.0
1044162215,2012-09-24,2012-10-10,2012.0
1044162550,2012-09-15,2013-03-22,2013.0
1044921431,2015-05-18,2015-06-09,2015.0
1044923078,2014-10-22,2014-11-01,2014.0
1044923637,2014-11-04,2014-12-09,2014.0
1044925854,2014-10-27,2014-11-02,2014.0
1044926630,2014-11-04,2015-01-31,2015.0
1044926631,2014-11-05,2015-01-31,2015.0
1044974592,2014-11-25,2015-01-07,2015.0
1044975369,2015-02-16,2015-02-22,2015.0
1044975372,2015-02-11,2015-02-17,2015.0
1044976408,2015-02-07,2015-02-28,2015.0
1044978862,2015-02-13,2017-08-18,2017.0
1046090392,2016-08-24,2016-09-21,2016.0
1046090680,2016-08-29,2016-09-03,2016.0
1044934493,2014-11-06,2014-11-10,2014.0
1044935097,2014-11-10,2014-11-11,2014.0
1044935881,2014-11-12,2014-11-14,2014.0
1044937825,2014-11-24,2015-01-08,2015.0
1046093665,2016-09-06,2016-09-30,2016.0
1044908385,2014-10-23,2014-11-24,2014.0
1044908390,2014-10-07,2014-10-22,2014.0
1044908409,2014-10-18,2014-11-02,2014.0
1044909317,2014-10-13,2014-10-22,2014.0
1044911183,2014-09-29,2014-10-06,2014.0
1044911200,2014-10-10,2014-10-16,2014.0
1044940363,2014-11-18,2014-11-26,2014.0
1044940376,2014-12-03,2015-03-01,2015.0
1044943302,2014-11-24,2014-11-26,2014.0
1044943605,2014-11-26,2015-03-23,2015.0
1044945123,2014-12-11,2015-01-12,2015.0
1045368491,2016-02-10,2016-04-10,2016.0
1045368493,2016-02-21,2016-05-10,2016.0
1044918331,2014-10-25,2014-11-02,2014.0
1044918333,2014-10-31,2014-11-07,2014.0
1044920062,2014-11-03,2014-11-10,2014.0
1045042457,2015-07-06,2015-07-20,2015.0
1045043762,2015-07-27,2015-08-03,2015.0
1045052640,2015-08-14,2015-09-06,2015.0
1045053488,2015-08-05,2015-08-13,2015.0
1045054008,2015-07-30,2015-08-05,2015.0
1045054009,2015-08-28,2015-10-08,2015.0
1045004123,2015-04-14,2015-05-05,2015.0
1044894469,2014-10-20,2015-01-01,2015.0
1044894478,2014-09-16,2014-10-06,2014.0
1044895051,2014-09-08,2014-10-17,2014.0
1044895648,2014-08-30,2014-09-23,2014.0
1044896068,2014-09-19,2014-09-30,2014.0
1044896070,2014-09-12,2014-10-31,2014.0
1044896760,2014-10-01,2014-10-07,2014.0
1044899276,2014-09-18,2014-11-25,2014.0
1044913434,2014-10-18,2014-11-26,2014.0
1045104927,2015-12-07,2016-01-14,2016.0
1045106254,2015-12-11,2015-12-17,2015.0
1045107618,2015-11-20,2015-11-25,2015.0
1045056690,2015-08-11,2015-09-24,2015.0
1045058901,2015-08-31,2015-09-07,2015.0
1045058904,2015-08-26,2015-09-08,2015.0
1045059289,2015-08-14,2015-08-23,2015.0
1045060938,2015-08-28,2015-09-16,2015.0
1045069202,2015-09-14,2015-09-14,2015.0
1045069213,2015-12-22,2016-02-25,2016.0
1044950052,2014-12-14,2015-04-27,2015.0
1044950094,2014-12-10,2015-01-22,2015.0
1044953877,2014-12-29,2015-02-07,2015.0
1044955325,2015-01-05,2015-01-10,2015.0
1044959413,2015-01-09,2015-01-24,2015.0
1044960035,,2014-12-22,2014.0
1044929761,2014-11-03,2014-11-05,2014.0
1044932249,2014-12-08,2014-12-14,2014.0
1044917565,2014-10-08,2014-10-16,2014.0
1043122348,2010-11-16,2010-12-20,2010.0
1043122401,2010-12-17,2011-02-14,2011.0
1045141380,2016-01-12,2016-02-04,2016.0
1044994059,2015-03-16,2015-04-03,2015.0
1044999775,2015-04-15,2015-04-25,2015.0
1045000437,2015-05-12,2015-05-21,2015.0
1045000885,2015-03-31,2015-04-23,2015.0
1041868199,2010-03-15,2010-05-04,2010.0
1045571773,2016-03-15,2016-03-23,2016.0
1045595930,2016-03-19,2016-03-29,2016.0
1045622875,2016-05-13,2016-07-29,2016.0
1045622876,2016-04-13,2016-04-24,2016.0
1043685228,2011-05-14,2011-05-17,2011.0
1045666328,2016-09-01,2016-10-05,2016.0
1045666649,2016-07-11,2016-07-16,2016.0
1045666650,2016-07-16,2016-07-22,2016.0
1045092449,2015-10-21,2015-10-27,2015.0
1045093308,2015-10-29,2015-12-04,2015.0
1045097825,2015-11-03,2015-11-25,2015.0
1045025676,2015-06-15,2015-07-17,2015.0
1044900593,2014-10-10,2014-12-31,2014.0
1044901567,2014-09-14,2014-09-30,2014.0
1044903043,2014-09-22,2014-10-02,2014.0
1046072147,2016-07-19,2016-07-27,2016.0
1046074305,2016-09-14,2016-09-18,2016.0
1046081346,2016-08-30,2016-09-08,2016.0
1034572568,2006-04-20,2006-05-02,2006.0
1034572590,2006-05-16,2006-05-25,2006.0
1034572602,2006-05-05,2006-05-18,2006.0
1034572622,2006-05-13,2006-05-24,2006.0
1034572632,2006-05-02,2006-05-16,2006.0
1034572634,2006-05-03,2006-05-12,2006.0
1034572644,2006-04-25,2006-05-03,2006.0
1034572658,2006-04-27,2006-05-10,2006.0
1034572712,2006-05-10,2006-05-19,2006.0
1046835148,2018-09-03,2018-09-06,2018.0
1052035484,2021-07-24,2021-08-06,2021.0
1052097474,2021-12-08,2022-01-24,2022.0
1052103506,2021-11-26,2022-03-07,2022.0
1052121798,2022-01-22,2022-02-01,2022.0
1052123288,2022-01-23,2022-02-15,2022.0
1052077910,2021-10-11,2022-01-13,2022.0
1052080491,2021-11-16,2021-12-06,2021.0
1044026295,2011-12-18,2012-01-11,2012.0
1044026618,2012-01-05,2012-02-20,2012.0
1044027447,2012-01-11,2012-02-29,2012.0
1044027449,2011-11-28,2012-02-11,2012.0
1044027462,2011-11-23,2011-12-28,2011.0
1046850239,2018-10-08,2018-10-23,2018.0
1046618080,2018-03-06,2018-03-08,2018.0
1046660143,2018-03-14,2018-04-17,2018.0
1053409901,2023-09-18,2023-09-25,2023.0
1053412215,2023-09-26,2023-10-12,2023.0
1052656874,2022-08-13,2022-08-18,2022.0
1052658653,2022-08-08,2022-08-16,2022.0
1052667346,2022-09-08,2022-10-13,2022.0
1052673501,2022-08-19,2022-09-19,2022.0
1053840106,2023-12-18,2024-01-04,2024.0
1053842054,2023-12-30,2024-02-21,2024.0
1053422952,2023-10-09,2023-11-02,2023.0
1053427169,2023-10-18,2024-01-03,2024.0
1053427176,2023-10-28,2023-12-20,2023.0
1053432401,2023-12-04,2023-12-10,2023.0
1053436275,2023-11-14,2024-03-10,2024.0
1054200530,2008-07-18,,2008.0
1054200815,2024-03-30,2024-04-09,2024.0
1052678012,2022-08-26,2022-09-08,2022.0
1052678485,2022-09-16,2022-09-25,2022.0
1052130852,2022-01-28,2022-02-10,2022.0
1052193356,2022-02-14,2022-02-24,2022.0
1052200791,2022-02-10,2022-04-29,2022.0
1052206954,2022-02-05,2022-04-21,2022.0
1052227205,2022-02-14,2022-02-23,2022.0
1052594430,2022-06-01,2022-06-11,2022.0
1052594448,2022-05-21,2022-05-29,2022.0
1052595014,2022-06-17,2022-06-26,2022.0
1052597146,2022-05-28,2022-06-06,2022.0
1052597227,2022-08-02,2022-08-09,2022.0
1052601762,2022-06-09,2022-08-05,2022.0
1052616184,2022-06-27,2022-07-13,2022.0
1052623620,2022-07-31,2022-10-03,2022.0
1052630473,2022-06-29,2022-07-09,2022.0
1052630483,2022-07-07,2022-09-06,2022.0
1052637346,2022-08-18,2022-08-28,2022.0
1052637348,2022-07-08,2022-09-29,2022.0
1054402731,2024-06-07,2024-08-12,2024.0
1042331004,2010-05-29,2012-02-14,2012.0
1053854323,2024-01-05,2024-01-28,2024.0
1052384970,2022-03-07,2022-03-30,2022.0
1052391488,2022-07-22,2022-07-29,2022.0
1052398455,2022-03-19,2022-04-22,2022.0
1052414770,2022-06-15,2022-07-06,2022.0
1052414775,2022-04-06,2022-05-14,2022.0
1052417262,2022-04-16,2022-05-11,2022.0
1052420216,2022-06-20,2022-07-01,2022.0
1052425962,2022-04-13,2022-05-17,2022.0
1052427141,2022-05-09,2022-05-16,2022.0
1052427935,2022-05-11,2022-06-20,2022.0
1052434383,2022-04-18,2022-04-26,2022.0
1052434402,2022-04-30,2022-07-01,2022.0
1052434415,2022-04-23,2022-05-02,2022.0
1001246290,1961-07-09,1961-07-30,1961.0
1002885652,1954-01-25,1954-02-20,1954.0
1002897654,1952-01-12,1952-01-22,1952.0
1002899342,1958-01-01,1958-06-11,1958.0
1002903111,1977-04-14,1977-05-31,1977.0
1002904888,1985-04-08,1985-06-05,1985.0
1002906181,1977-03-14,1977-04-05,1977.0
1005421703,1957-06-10,,1957.0
1006018042,1994-01-31,1994-02-28,1994.0
1006072500,1969-10-04,1969-10-16,1969.0
1006074595,1997-11-11,1997-12-16,1997.0
1006144413,1988-01-21,1988-03-15,1988.0
1006144703,1991-01-09,1991-02-06,1991.0
1006144999,1993-08-24,1993-09-13,1993.0
1006145588,1997-09-04,1997-10-16,1997.0
1006155009,1983-12-26,1984-05-22,1984.0
1006159591,1997-09-25,1997-10-12,1997.0
1006160580,1975-09-28,1975-10-15,1975.0
1021019109,2000-12-05,2000-12-19,2000.0
1022167803,2001-05-29,2001-09-07,2001.0
1026645515,2002-12-09,2003-01-14,2003.0
1026645523,2003-03-19,2003-03-21,2003.0
1027563063,2001-12-27,2002-02-07,2002.0
1027808717,2003-02-12,2003-03-07,2003.0
1027925865,2001-09-28,2001-10-03,2001.0
1027936051,,,
1028104778,,,
1028141743,,,
1028445361,2003-10-23,2004-07-26,2004.0
1028642208,2003-08-01,2003-10-29,2003.0
1030215688,2003-11-06,2003-11-11,2003.0
1030279231,2003-11-19,2004-01-23,2004.0
1030386884,2003-12-12,2003-12-18,2003.0
1030455891,2004-01-30,2005-02-27,2005.0
1030456085,2004-03-13,2004-03-18,2004.0
1030570914,2004-03-25,2004-03-31,2004.0
1031002318,2004-06-16,2004-11-01,2004.0
1031002772,2004-05-05,2004-05-19,2004.0
1031315531,2004-06-02,2004-06-14,2004.0
1031316640,1990-07-30,1990-08-13,1990.0
1031431723,2004-06-23,2004-07-07,2004.0
1031521669,2002-01-08,2002-04-22,2002.0
1031523507,2004-07-08,2004-07-28,2004.0
1031535966,2004-09-10,2004-09-29,2004.0
1031536252,2004-08-19,2004-09-09,2004.0
1031536280,2004-11-18,2004-12-07,2004.0
1031536308,2004-09-02,2004-09-11,2004.0
1031639684,2004-10-01,2004-10-18,2004.0
1031880711,2004-12-30,2005-02-11,2005.0
1031880735,,,
1031881320,2004-10-18,2004-11-22,2004.0
1031881322,2004-10-18,2004-11-17,2004.0
1031882108,2004-11-03,2004-11-24,2004.0
1031882112,2004-11-08,2004-11-16,2004.0
1031892615,2004-12-03,2004-12-28,2004.0
1031895665,2004-12-20,2005-01-12,2005.0
1031895675,2004-11-22,2004-12-04,2004.0
1031895683,2004-11-12,2004-12-03,2004.0
1031895703,2004-12-01,2004-12-09,2004.0
1031938223,2004-12-27,2005-02-03,2005.0
1031996729,2005-02-24,2005-03-30,2005.0
1032443327,2005-03-11,2005-04-20,2005.0
1032577012,2005-06-24,2005-06-30,2005.0
1032690817,2005-07-13,2005-07-26,2005.0
1032691257,2005-09-09,2005-09-16,2005.0
1033431261,2005-08-31,2005-10-25,2005.0
1033431977,2005-08-09,2005-09-15,2005.0
1033660373,2005-12-20,2006-03-01,2006.0
1033707660,2005-11-30,2005-12-10,2005.0
1033707662,2005-11-28,2005-12-10,2005.0
1033763955,2005-12-14,2005-12-22,2005.0
1033763983,2005-12-16,2005-12-28,2005.0
1033764239,2006-01-16,2006-01-23,2006.0
1033764703,2006-05-02,2006-05-11,2006.0
1033828212,2006-02-01,2006-02-08,2006.0
1033828214,2006-01-19,2006-02-01,2006.0
1033828230,2006-01-23,2006-01-27,2006.0
1033930950,2006-05-18,2006-06-30,2006.0
1033931896,2006-02-14,2006-02-27,2006.0
1033931974,2006-02-06,2006-02-13,2006.0
1033972414,2006-02-17,2006-03-01,2006.0
1033973666,2006-02-01,2006-02-08,2006.0
1034469794,2006-07-11,2006-07-25,2006.0
1034470290,2006-04-28,2006-05-17,2006.0
1034470394,2006-03-09,2006-03-16,2006.0
1034470404,2006-03-14,2006-03-25,2006.0
1034470412,2006-03-28,2006-04-05,2006.0
1034470996,2006-07-24,2006-08-10,2006.0
1034572188,2006-05-19,2006-05-30,2006.0
1034871110,2007-01-03,2007-01-08,2007.0
1034871890,2006-05-31,2006-06-02,2006.0
1034968129,2006-07-26,2006-07-31,2006.0
1034968159,,,
1034970212,2006-07-17,2006-07-27,2006.0
1034970238,2006-07-16,2006-07-25,2006.0
1035118291,,,
1035118295,2006-08-21,2006-08-28,2006.0
1035118937,2006-07-24,2006-07-25,2006.0
1035118969,2006-09-12,2006-11-08,2006.0
1035119305,2006-08-07,2006-08-15,2006.0
1035120147,,,
1035941143,2006-08-18,2006-09-06,2006.0
1035942153,2006-11-10,2006-11-14,2006.0
1035942289,2006-08-31,2007-06-25,2007.0
1036039991,2006-09-15,2006-09-25,2006.0
1036041593,2006-10-18,2006-10-23,2006.0
1036041601,2006-10-05,2006-10-07,2006.0
1036125421,,,
1036125423,2007-09-13,2007-09-17,2007.0
1036125501,2006-10-30,,2006.0
1036127195,2006-12-18,2006-12-19,2006.0
1036127201,2006-10-25,2006-10-31,2006.0
1036127205,2006-10-25,2006-10-30,2006.0
1036127207,2006-10-25,2006-10-31,2006.0
1036236473,2006-12-09,2006-12-13,2006.0
1036238828,,,
1036244342,2007-01-04,2008-01-15,2008.0
1036282750,2007-02-13,2007-02-19,2007.0
1036436115,2007-03-09,2007-03-15,2007.0
1036436660,2007-03-19,2007-03-21,2007.0
1036445897,2007-03-19,2007-03-21,2007.0
1036446392,2007-05-25,2007-05-30,2007.0
1036490918,2007-05-23,2007-05-26,2007.0
1036550041,2007-07-10,2007-07-18,2007.0
1036763952,2007-04-27,2007-05-14,2007.0
1036763954,2007-04-26,2007-05-12,2007.0
1036774181,2007-06-18,2007-06-20,2007.0
1036873699,2007-06-04,2007-06-14,2007.0
1036876839,2007-06-11,2007-06-13,2007.0
1036976152,2007-06-14,2007-06-18,2007.0
1037024650,2007-09-13,2011-11-30,2011.0
1037024980,2007-06-22,2007-06-26,2007.0
1037026409,2007-08-22,2007-08-27,2007.0
1037030477,2007-10-09,2007-10-12,2007.0
1037033324,2007-07-28,2007-08-02,2007.0
1037034001,2007-07-24,2007-07-31,2007.0
1037034334,2007-09-25,2007-11-14,2007.0
1037036103,2007-07-24,2007-09-07,2007.0
1037036114,2007-10-24,2007-10-31,2007.0
1037036129,2007-08-13,2007-08-15,2007.0
1037039919,2007-09-07,2007-09-11,2007.0
1037039920,2007-09-04,2007-09-06,2007.0
1037041301,2007-08-28,2007-08-31,2007.0
1037041615,2007-09-27,2007-10-02,2007.0
1037041649,2007-10-02,2007-10-04,2007.0
1037041652,2007-09-18,2007-09-20,2007.0
1037042860,2007-09-07,2007-09-13,2007.0
1037233638,2007-10-15,2007-10-18,2007.0
1037233644,2007-09-12,2007-09-20,2007.0
1037235896,2007-10-16,2007-10-18,2007.0
1037236117,2007-09-22,2007-09-26,2007.0
1037236120,2007-09-22,2007-09-27,2007.0
1037238161,2007-09-29,2007-10-08,2007.0
1037338720,2007-11-08,2007-11-09,2007.0
1037341656,2007-12-14,2008-01-03,2008.0
1037341657,2007-10-26,2007-11-06,2007.0
1037345246,2007-11-14,2011-12-09,2011.0
1037346651,2007-11-14,2007-11-16,2007.0
1037349180,2007-11-14,2007-11-28,2007.0
1037352796,2007-11-26,2008-03-26,2008.0
1037352810,2007-11-20,2007-11-23,2007.0
1037449965,2008-01-18,2008-01-28,2008.0
1037550862,2007-12-11,2008-04-17,2008.0
1037550915,2008-01-09,2008-02-15,2008.0
1037551044,2008-01-09,2008-02-18,2008.0
1037555061,2008-04-07,2008-04-14,2008.0
1037555550,2008-07-23,2008-07-29,2008.0
1037555596,2008-01-03,2008-01-07,2008.0
1037555600,2008-01-10,2008-01-18,2008.0
1037652238,2008-02-26,2008-03-04,2008.0
1037779270,2008-02-28,2008-03-10,2008.0
1037791970,2008-03-20,2008-03-28,2008.0
1037792134,2008-03-11,2008-03-20,2008.0
1037891076,,,
1037891247,2008-04-16,2008-05-15,2008.0
1037893333,2008-07-03,2008-07-17,2008.0
1037929380,2008-03-27,2008-03-28,2008.0
1037987586,2008-07-18,2008-07-26,2008.0
1037987595,2008-04-23,2008-04-29,2008.0
1037989840,2008-04-30,2008-05-05,2008.0
1037989907,2008-04-14,2008-04-16,2008.0
1037989969,2008-06-02,2008-06-16,2008.0
1037992624,2008-07-01,2008-07-10,2008.0
1037995093,2008-05-14,2008-05-16,2008.0
1037995554,2008-05-27,2008-05-28,2008.0
1037995574,2008-05-29,2008-05-30,2008.0
1037996152,2008-06-24,2008-06-27,2008.0
1038096497,2008-07-09,2008-10-11,2008.0
1038214847,2008-06-24,2008-06-30,2008.0
1038217537,2008-07-11,2008-08-19,2008.0
1038217543,2008-07-16,2008-07-25,2008.0
1038220889,2008-07-11,2008-07-16,2008.0
1038329002,2008-07-24,2008-07-30,2008.0
1038330968,2008-08-26,2008-11-05,2008.0
1038337099,2008-12-09,2009-07-08,2009.0
1038456372,2008-12-13,2008-12-17,2008.0
1038578597,2008-09-30,2008-11-04,2008.0
1038695444,2008-10-08,2008-10-17,2008.0
1038696134,2008-10-17,2009-02-25,2009.0
1038696137,2008-10-31,2009-06-22,2009.0
1038696155,2008-10-30,2009-02-26,2009.0
1038843080,2009-01-04,2009-02-24,2009.0
1038844706,2008-12-26,2009-07-30,2009.0
1039084278,2009-01-12,2009-01-16,2009.0
1039144916,2009-01-29,2009-02-05,2009.0
1039253965,2009-03-05,2009-03-06,2009.0
1039253987,2009-03-02,2009-03-04,2009.0
1039256500,2009-07-02,2009-07-03,2009.0
1039256515,2009-03-03,2009-04-16,2009.0
1039256521,2009-02-18,2009-02-20,2009.0
1040058268,2009-09-09,2009-10-23,2009.0
1040723496,2009-07-07,2009-08-03,2009.0
1040856003,2009-08-05,2009-08-26,2009.0
1040861069,2009-09-01,2009-09-14,2009.0
1040862388,2009-08-27,2009-09-14,2009.0
1040862401,2009-09-25,2009-11-01,2009.0
1040925748,2009-09-01,2009-09-14,2009.0
1041229109,2009-11-05,2009-12-07,2009.0
1042323541,2010-04-17,2010-04-19,2010.0
1042542297,2010-09-02,2010-10-05,2010.0
1042546860,2010-11-22,2010-11-23,2010.0
1042546879,2010-06-30,2010-07-30,2010.0
1042549865,2010-08-16,2010-10-14,2010.0
1042553455,2010-07-15,2010-07-16,2010.0
1042591193,2010-07-29,2010-08-09,2010.0
1042656169,2010-07-18,2010-08-20,2010.0
1042656245,2010-07-20,2010-07-22,2010.0
1042763020,2011-04-14,2011-05-17,2011.0
1042767192,2010-09-23,2010-10-08,2010.0
1042906253,2011-04-05,2011-04-12,2011.0
1042906254,2010-09-14,2010-09-26,2010.0
1042911660,2010-10-13,2010-11-05,2010.0
1043127268,2010-12-10,2010-12-16,2010.0
1043229971,2010-12-07,2011-04-28,2011.0
1043231540,2010-12-19,2011-02-20,2011.0
1043238773,2011-01-05,2011-01-18,2011.0
1043239010,,,
1043239880,2011-01-19,2011-05-03,2011.0
1043338845,2011-01-05,2011-05-18,2011.0
1043342091,2011-12-06,2012-01-06,2012.0
1043386377,2011-03-22,2011-04-05,2011.0
1043386782,2011-02-11,2011-02-23,2011.0
1043563820,2011-03-15,2011-03-29,2011.0
1043625267,2011-04-27,2011-04-29,2011.0
1043683679,2011-10-25,2011-10-27,2011.0
1043685893,2011-04-28,2011-05-19,2011.0
1043688539,2011-05-02,2011-05-09,2011.0
1043803467,2011-06-15,2011-07-07,2011.0
1043803479,2011-05-24,2011-06-27,2011.0
1043804455,2012-01-05,2012-04-09,2012.0
1043918725,2011-07-08,2011-07-21,2011.0
1043918727,2011-07-22,2011-08-01,2011.0
1043933655,2012-04-30,2012-06-15,2012.0
1043936325,2011-07-12,2011-07-16,2011.0
1043941570,2011-09-24,2011-10-05,2011.0
1043953037,2011-10-13,2011-10-17,2011.0
1043953039,2011-11-10,2012-02-02,2012.0
1043953041,2011-11-07,2011-11-10,2011.0
1043953047,2011-09-08,2011-09-28,2011.0
1043953053,2011-09-16,2011-09-28,2011.0
1043954290,2011-09-21,2011-10-03,2011.0
1043955895,2011-08-16,2011-08-29,2011.0
1043966837,2011-09-17,2011-12-09,2011.0
1043970307,2011-09-28,2011-10-03,2011.0
1043970615,2011-11-28,2011-12-17,2011.0
1043971485,2011-09-17,2012-01-02,2012.0
1043972129,2011-09-27,2011-10-26,2011.0
1043973134,2011-09-12,2011-11-14,2011.0
1043973963,2011-09-23,2011-11-16,2011.0
1043974638,2011-10-05,2011-10-16,2011.0
1043978186,2011-09-24,2011-10-31,2011.0
1043978219,2011-09-15,2011-09-29,2011.0
1043978649,2011-09-24,2011-10-19,2011.0
1043982327,2011-09-23,2011-11-29,2011.0
1043986280,2011-10-27,2012-04-11,2012.0
1043986282,2011-11-01,2012-04-11,2012.0
1043986286,2011-10-27,2012-04-11,2012.0
1043986304,2011-10-17,2011-11-21,2011.0
1043989637,2011-10-03,2011-11-07,2011.0
1043994384,2011-10-15,2011-11-02,2011.0
1043995023,2011-11-08,2011-12-05,2011.0
1043997655,2011-10-13,2011-10-22,2011.0
1044003898,2011-11-05,2011-12-12,2011.0
1044004964,2011-10-19,2011-12-01,2011.0
1044006816,2011-12-10,2011-12-16,2011.0
1044010408,2011-11-09,2011-11-15,2011.0
1044013556,2011-11-08,2011-11-18,2011.0
1044013582,2011-11-01,2011-12-02,2011.0
1044015493,2011-11-21,2011-11-28,2011.0
1044015523,2011-11-14,2011-11-26,2011.0
1044015531,2011-11-06,2011-11-16,2011.0
1044018957,2012-01-03,2012-02-09,2012.0
1044018959,2011-11-07,2011-11-13,2011.0
1044022649,2011-12-29,2011-12-29,2011.0
1044022700,2011-12-31,2012-01-01,2012.0
1044023131,2011-12-08,2011-12-30,2011.0
1044027806,2012-08-31,2012-11-15,2012.0
1044028366,2011-11-27,2011-12-04,2011.0
1044030394,2011-12-20,2012-01-09,2012.0
1044030396,2012-01-07,2012-01-13,2012.0
1044030733,2012-01-23,2012-02-21,2012.0
1044031106,2012-01-20,2012-02-27,2012.0
1044031143,2011-12-02,2011-12-27,2011.0
1044031641,2012-01-11,2012-02-06,2012.0
1044031645,2011-12-12,2011-12-13,2011.0
1044032393,2012-01-02,2012-01-08,2012.0
1044038082,2012-01-23,2012-01-24,2012.0
1044038108,2012-01-10,2012-01-11,2012.0
1044039832,2012-02-06,2012-03-14,2012.0
1044044137,2012-01-25,2012-03-17,2012.0
1044045231,2012-01-13,2012-02-09,2012.0
1044047056,2012-01-26,2012-02-20,2012.0
1044049534,2012-01-20,2012-02-10,2012.0
1044052623,2012-02-05,2012-02-18,2012.0
1044052723,2012-01-24,2012-01-31,2012.0
1044053438,2012-02-01,2012-02-08,2012.0
1044053915,2012-03-01,2012-03-25,2012.0
1044054993,2012-02-17,2012-03-06,2012.0
1044055475,2012-02-01,2012-03-01,2012.0
1044057651,2012-02-14,2012-03-01,2012.0
1044057655,2012-02-17,2012-02-25,2012.0
